id,word,base_probability
6729,marry,0.21890225100215846
6730,marse,0.39239901325932774
6731,marsh,0.31682084489670065
6732,marts,0.34048720320690723
6733,marvy,0.22960222016651247
6734,masas,0.2255781683626272
6735,mased,0.3661116250385446
6736,maser,0.39239901325932774
6737,mases,0.3282917052112242
6738,mashy,0.2846901017576318
6739,masks,0.24878199198273201
6740,mason,0.3395158803576935
6741,massa,0.2255781683626272
6742,masse,0.3282917052112242
6743,massy,0.25755473327166206
6744,masts,0.27637989515880357
6745,masty,0.3083564600678384
6746,masus,0.2642923219241443
6747,matai,0.23157570151094664
6748,match,0.232022818378045
6749,mated,0.3141535615171138
6750,mater,0.340440949737897
6751,mates,0.3790934320074006
6752,matey,0.30831020659882824
6753,maths,0.3035152636447734
6754,matin,0.2770891150169596
6755,matlo,0.2940178846746839
6756,matte,0.2763336416897934
6757,matts,0.27637989515880357
6758,matza,0.1803114400246685
6759,matzo,0.24873573851372185
6760,mauby,0.21859389454209063
6761,mauds,0.3021122417514647
6762,mauls,0.3162658032685785
6763,maund,0.24486586493987048
6764,mauri,0.28359543632439105
6765,mausy,0.29626888683317915
6766,mauts,0.3150940487203207
6767,mauve,0.27494603761948816
6768,mauzy,0.20020043169904408
6769,maven,0.281745297563984
6770,mavie,0.2941874807277213
6771,mavin,0.2369873573851372
6772,mavis,0.29423373419673143
6773,mawed,0.2793709528214616
6774,mawks,0.26480111008325624
6775,mawky,0.19401788467468392
6776,mawns,0.28711069996916433
6777,mawrs,0.30570459451125503
6778,maxed,0.2677921677459143
6779,maxes,0.33273203823620107
6780,maxim,0.18521430773974715
6781,maxis,0.28797409805735436
6782,mayan,0.20030835646006784
6783,mayas,0.25755473327166206
6784,maybe,0.28259327782917054
6785,mayed,0.29532839962997226
6786,mayor,0.2873265494912119
6787,mayos,0.3259790317607154
6788,mayst,0.3083564600678384
6789,mazed,0.2700431699044095
6790,mazer,0.2963305581251927
6791,mazes,0.3349830403946963
6792,mazey,0.264199814986124
6793,mazut,0.21902559358618562
6794,mbira,0.26996608078939255
6795,meads,0.3661116250385446
6796,meals,0.3802651865556584
6797,mealy,0.3094819611470861
6798,meane,0.27104532839962997
6799,means,0.37380511871723715
6800,meant,0.32184705519580636
6801,meany,0.3030218933086648
6802,meare,0.2896392229417206
6803,mease,0.3282917052112242
6804,meath,0.3034690101757632
6805,meats,0.3790934320074006
6806,meaty,0.30831020659882824
6807,mebos,0.3294480419364786
6808,mecca,0.2567992599444958
6809,mechs,0.29434165895775516
6810,mecks,0.2904101140918902
6811,medal,0.31532531606537156
6812,media,0.3213074313906877
6813,medic,0.26022201665124883
6814,medii,0.22895467160037003
6815,medle,0.22297255627505397
6816,meeds,0.27375886524822696
6817,meers,0.30004625346901015
6818,meets,0.28674067221708294
6819,meffs,0.25312981806968854
6820,meins,0.33940795559666975
6821,meint,0.287449892075239
6822,meiny,0.2686247301880974
6823,meith,0.2690718470551958
6824,mekka,0.24873573851372188
6825,melas,0.3802651865556584
6826,melba,0.30259019426456985
6827,melds,0.3257323465926611
6828,melee,0.18515263644773358
6829,melic,0.2743755781683626
6830,melik,0.2663120567375886
6831,mells,0.28791242676534073
6832,melon,0.29909034844279986
6833,melts,0.33871415356151713
6834,melty,0.2679309281529448
6835,memes,0.23593894542090654
6836,memos,0.3043632439099599
6837,menad,0.3088652482269504
6838,mends,0.3192722787542399
6839,mened,0.21651248843663273
6840,menes,0.2814523589269195
6841,menge,0.20403946962688868
6842,mengs,0.3067992599444958
6843,mensa,0.37380511871723715
6844,mense,0.2814523589269195
6845,mensh,0.3085877274128893
6846,menta,0.32184705519580636
6847,mento,0.2979185938945421
6848,menus,0.3201665124884367
6849,meous,0.3430773974714771
6850,meows,0.32038236201048415
6851,merch,0.25568917668825164
6852,mercs,0.331313598519889
6853,mercy,0.26053037311131666
6854,merde,0.23510638297872338
6855,mered,0.23510638297872338
6856,merel,0.24925994449583716
6857,merer,0.19728646315140302
6858,meres,0.30004625346901015
6859,merge,0.22263336416897933
6860,meril,0.3072155411655874
6861,meris,0.35800185013876046
6862,merit,0.30604378661732967
6863,merks,0.3232500770891151
6864,merle,0.24925994449583716
6865,merls,0.3520197348134444
6866,merry,0.22926302806043786
6867,merse,0.30004625346901015
6868,mesal,0.38026518655565833
6869,mesas,0.3282917052112242
6870,mesel,0.28791242676534073
6871,meses,0.23593894542090654
6872,meshy,0.29505087881591124
6873,mesic,0.32516188714153565
6874,mesne,0.2814523589269195
6875,meson,0.3498766574159729
6876,messy,0.26791551032994143
6877,mesto,0.35516497070613634
6878,metal,0.32830712303422754
6879,meted,0.22180080172679617
6880,meter,0.24808818994757942
6881,metes,0.28674067221708294
6882,metho,0.2795405488744989
6883,meths,0.31387604070305275
6884,metic,0.2732038236201048
6885,metif,0.259127351218008
6886,metis,0.3446962688868332
6887,metol,0.3043786617329633
6888,metre,0.24808818994757942
6889,metro,0.31651248843663277
6890,meuse,0.2746530989824237
6891,meved,0.18169904409497378
6892,meves,0.24663891458526055
6893,mewed,0.18701819303114398
6894,mewls,0.30393154486586493
6895,meynt,0.2614708603145236
6896,mezes,0.24263028060437863
6897,mezze,0.1398704902867715
6898,mezzo,0.20829478877582486
6899,mhorr,0.19013259327782916
6900,miaou,0.2879124267653408
6901,miaow,0.2652173913043478
6902,miasm,0.2835337650323774
6903,miaul,0.2714616096207215
6904,micas,0.3148011100832563
6905,miche,0.24953746530989823
6906,micht,0.19762565525747766
6907,micks,0.24565217391304345
6908,micky,0.17486894850447116
6909,micos,0.290872648781992
6910,micra,0.27614862781375266
6911,micro,0.2522201665124884
6912,middy,0.1582176996608079
6913,midge,0.25430157261794634
6914,midgy,0.1835646006783842
6915,midis,0.2290009250693802
6916,midst,0.2798026518655566
6917,miens,0.33940795559666975
6918,mieve,0.20183472093740365
6919,miffs,0.20837187789084183
6920,miffy,0.1375886524822695
6921,mifty,0.18839037927844587
6922,miggs,0.2165279062596361
6923,might,0.19170521122417514
6924,mihas,0.31066913351834724
6925,mihis,0.2183163737280296
6926,miked,0.25215849522047484
6927,mikes,0.3170983657107616
6928,mikra,0.2680851063829787
6929,mikva,0.2146777674992291
6930,milch,0.1987974098057354
6931,milds,0.2809744064138143
6932,miler,0.30721554116558736
6933,miles,0.34586802343509104
6934,milfs,0.26034535923527596
6935,milia,0.23274745605920444
6936,milko,0.232022818378045
6937,milks,0.26635831020659884
6938,milky,0.19557508479802652
6939,mille,0.2431082331174838
6940,mills,0.24315448658649397
6941,milor,0.2729263028060438
6942,milos,0.31157878507554737
6943,milpa,0.2638760407030527
6944,milts,0.29395621338267036
6945,milty,0.22317298797409804
6946,miltz,0.1978877582485353
6947,mimed,0.22895467160037003
6948,mimeo,0.25955905026210296
6949,mimer,0.2552420598211532
6950,mimes,0.2938945420906568
6951,mimic,0.11968855997533148
6952,mimsy,0.22315757015109464
6953,minae,0.3290009250693802
6954,minar,0.29039469626888686
6955,minas,0.3290471785383904
6956,mince,0.2679155103299414
6957,mincy,0.19717853839037924
6958,minds,0.27451433857539315
6959,mined,0.274468085106383
6960,miner,0.30075547332716623
6961,mines,0.33940795559666975
6962,minge,0.2619950662966389
6963,mings,0.2620413197656491
6964,mingy,0.19125809435707677
6965,minim,0.1339346284304656
6966,minis,0.23669441874807276
6967,minke,0.25985198889916744
6968,minks,0.2598982423681776
6969,minny,0.16591119333950044
6970,minor,0.26646623496762256
6971,minos,0.30511871723712614
6972,mints,0.2874961455442492
6973,minty,0.21671292013567683
6974,minus,0.27540857230958987
6975,mired,0.2930619796484737
6976,mires,0.35800185013876046
6977,mirex,0.2596823928461301
6978,mirid,0.19034844279987664
6979,mirin,0.1980419364785692
6980,mirks,0.27849213691026825
6981,mirky,0.20770891150169596
6982,mirly,0.23647856922602528
6983,miros,0.3237126117792168
6984,mirth,0.2304656182547024
6985,mirvs,0.26598828245451744
6986,mirza,0.25157261794634594
6987,misch,0.2495837187789084
6988,misdo,0.29742522355843354
6989,miser,0.35800185013876046
6990,mises,0.2938945420906568
6991,misgo,0.2849522047486895
6992,misos,0.2596053037311132
6993,missa,0.2835337650323774
6994,missy,0.22315757015109464
6995,mists,0.24198273203823617
6996,misty,0.27395929694727106
6997,mitch,0.19762565525747766
6998,miter,0.30604378661732967
6999,mites,0.3446962688868332
7000,mitis,0.24198273203823617
7001,mitre,0.30604378661732967
7002,mitts,0.24198273203823617
7003,mixed,0.23339500462534687
7004,mixen,0.24108849830403944
7005,mixer,0.2596823928461301
7006,mixes,0.29833487511563367
7007,mixte,0.24637681159420288
7008,mixup,0.16270428615479493
7009,mizen,0.24333950046253466
7010,mizzy,0.12708911501695963
7011,mneme,0.17869256860931237
7012,moans,0.3395158803576935
7013,moats,0.3448041936478569
7014,mobby,0.15595127967930927
7015,mobes,0.3294480419364786
7016,mobey,0.2586648165279063
7017,mobie,0.28464384828862166
7018,moble,0.27866173296330554
7019,mocha,0.249645390070922
7020,mochi,0.21524822695035462
7021,mochs,0.26005242059821154
7022,mochy,0.18926919518963925
7023,mocks,0.2561208757323466
7024,modal,0.28103607770582795
7025,model,0.2913968547641073
7026,modem,0.23942337341967315
7027,moder,0.3035306814677768
7028,modes,0.34218316373728036
7029,modge,0.2647702744372495
7030,modii,0.19466543324082639
7031,modus,0.2781837804502004
7032,moers,0.3684705519580635
7033,mofos,0.21884057971014492
7034,moggy,0.15621338267036694
7035,mogul,0.21492445266728338
7036,mohel,0.28071230342275666
7037,mohos,0.2287850755473327
7038,mohrs,0.29289238359543635
7039,mohua,0.2570921985815603
7040,mohur,0.22884674683934628
7041,moile,0.31153253160653716
7042,moils,0.31157878507554737
7043,moira,0.31330558125192726
7044,moire,0.3236663583102066
7045,moist,0.3104070305272896
7046,moits,0.3104070305272896
7047,mojos,0.20613629355535
7048,mokes,0.32756706753006476
7049,mokis,0.28280912735121805
7050,mokos,0.22485353068146777
7051,molal,0.24321615787850753
7052,molar,0.3073234659266112
7053,molas,0.34597594819611477
7054,molds,0.2914431082331175
7055,moldy,0.22065988282454516
7056,moled,0.29139685476410726
7057,moles,0.3563367252543941
7058,molla,0.24321615787850753
7059,molls,0.2536231884057971
7060,molly,0.1828399629972248
7061,molto,0.20166512488436633
7062,molts,0.30442491520197346
7063,molys,0.28559975331483195
7064,momes,0.3043632439099599
7065,momma,0.19124267653407337
7066,mommy,0.13086648165279063
7067,momus,0.24036386062288004
7068,monad,0.2745760098674067
7069,monal,0.2887295713845205
7070,monas,0.3395158803576935
7071,monde,0.2849367869256861
7072,mondo,0.18222325007708912
7073,moner,0.31122417514646933
7074,money,0.27909343200740055
7075,mongo,0.16975023126734504
7076,mongs,0.2725100215849522
7077,monic,0.23362627197039776
7078,monie,0.305072463768116
7079,monks,0.27036694418748075
7080,monos,0.24716312056737588
7081,monte,0.2979185938945421
7082,month,0.22234042553191488
7083,monty,0.22718162195497996
7084,moobs,0.2267345050878816
7085,mooch,0.15729263028060436
7086,moods,0.2394696268886833
7087,moody,0.16868640148011102
7088,mooed,0.23942337341967312
7089,mooks,0.22485353068146777
7090,moola,0.24321615787850753
7091,mooli,0.20881899475794016
7092,mools,0.2536231884057971
7093,mooly,0.1828399629972248
7094,moong,0.16975023126734504
7095,moons,0.24716312056737588
7096,moony,0.1763798951588036
7097,moops,0.23277829170521122
7098,moors,0.26575701510946653
7099,moory,0.1949737897008942
7100,moose,0.3043632439099599
7101,moots,0.2524514338575393
7102,moove,0.21230342275670677
7103,moped,0.27055195806352145
7104,moper,0.2968393462843047
7105,mopes,0.3354918285538082
7106,mopey,0.2647086031452359
7107,moppy,0.16199506629663893
7108,mopsy,0.2647548566142461
7109,mopus,0.27149244526672833
7110,morae,0.35806352143077397
7111,moral,0.3073234659266112
7112,moras,0.3581097748997842
7113,morat,0.3061517113783534
7114,moray,0.2873265494912119
7115,morel,0.31768424298489056
7116,mores,0.3684705519580635
7117,moria,0.31330558125192726
7118,morne,0.31122417514646933
7119,morns,0.31127042861547954
7120,moron,0.20851063829787234
7121,morph,0.22126117792167746
7122,morra,0.255349984582177
7123,morro,0.16299722479185938
7124,morse,0.3684705519580635
7125,morts,0.316558741905643
7126,mosed,0.34218316373728036
7127,moses,0.3043632439099599
7128,mosey,0.3363398088189948
7129,mosks,0.22485353068146777
7130,mosso,0.20164970706136293
7131,mossy,0.2336262719703978
7132,moste,0.35516497070613634
7133,mosts,0.2524514338575393
7134,moted,0.2902251002158495
7135,motel,0.3043786617329633
7136,moten,0.2979185938945421
7137,motes,0.35516497070613634
7138,motet,0.25240518038852916
7139,motey,0.284381745297564
7140,moths,0.27958680234350913
7141,mothy,0.20880357693493679
7142,motif,0.2248381128584644
7143,motis,0.3104070305272896
7144,motor,0.21379895158803575
7145,motte,0.25240518038852916
7146,motto,0.14969164353993217
7147,motts,0.2524514338575393
7148,motty,0.18166820844896703
7149,motus,0.29116558741905646
7150,motza,0.24873573851372185
7151,mouch,0.1960067838421215
7152,moues,0.3430773974714771
7153,mould,0.22739747147702744
7154,mouls,0.29233734196731426
7155,moult,0.24037927844588342
7156,mound,0.22093740363860623
7157,mount,0.2339192106074622
7158,moups,0.27149244526672833
7159,mourn,0.24722479185938945
7160,mouse,0.3430773974714771
7161,moust,0.29116558741905646
7162,mousy,0.2723404255319149
7163,mouth,0.21554116558741906
7164,moved,0.25012334258402713
7165,mover,0.2764107308048104
7166,moves,0.3150632130743139
7167,movie,0.270259019426457
7168,mowas,0.3100215849522048
7169,mowed,0.2554424915201974
7170,mower,0.28172987974098057
7171,mowra,0.2713691026827012
7172,moxas,0.29844279987665745
7173,moxie,0.2639993832870799
7174,moyas,0.3259790317607154
7175,moyle,0.2855534998458218
7176,moyls,0.28559975331483195
7177,mozed,0.24611470860314522
7178,mozes,0.311054579093432
7179,mozos,0.20834104224483502
7180,mpret,0.2792167745914277
7181,mucho,0.1960067838421215
7182,mucic,0.1584027135368486
7183,mucid,0.19622263336416895
7184,mucin,0.20391612704286155
7185,mucks,0.22641073080481033
7186,mucky,0.15562750539623804
7187,mucor,0.2329787234042553
7188,mucro,0.2329787234042553
7189,mucus,0.20320690718470552
7190,muddy,0.13897625655257478
7191,mudge,0.2350601295097132
7192,mudir,0.22906259636139376
7193,mudra,0.26345975948196115
7194,muffs,0.1891304347826087
7195,mufti,0.19512796793092815
7196,mugga,0.1868794326241135
7197,muggs,0.197286463151403
7198,muggy,0.12650323774283073
7199,muhly,0.18026518655565835
7200,muids,0.26771507863089733
7201,muils,0.2818686401480111
7202,muirs,0.2940024668516806
7203,muist,0.2806968855997533
7204,mujik,0.15482577860006166
7205,mulch,0.1795559666975023
7206,mulct,0.20322232500770893
7207,muled,0.26168670983657105
7208,mules,0.3266265803268579
7209,muley,0.2558433549182855
7210,mulga,0.23885291396854763
7211,mulie,0.2818223866790009
7212,mulla,0.21350601295097132
7213,mulls,0.22391304347826085
7214,mulse,0.3266265803268579
7215,mulsh,0.25104841196423067
7216,mumms,0.1719395621338267
7217,mummy,0.1011563367252544
7218,mumps,0.20306814677767498
7219,mumsy,0.20391612704286155
7220,mumus,0.1719395621338267
7221,munch,0.1730958988590811
7222,munga,0.2323928461301264
7223,munge,0.2427536231884058
7224,mungo,0.20846438482886215
7225,mungs,0.24279987665741595
7226,munis,0.27540857230958987
7227,munts,0.268254702436016
7228,muntu,0.16549491211840886
7229,muons,0.285877274128893
7230,mural,0.27761332099907493
7231,muras,0.328399629972248
7232,mured,0.2738205365402405
7233,mures,0.3387604070305273
7234,murex,0.240440949737897
7235,murid,0.22906259636139376
7236,murks,0.25925069380203514
7237,murky,0.18846746839346282
7238,murls,0.28802035152636446
7239,murly,0.21723712611779217
7240,murra,0.22563983965464074
7241,murre,0.23600061671292014
7242,murri,0.19124267653407337
7243,murrs,0.2360468701819303
7244,murry,0.165263644773358
7245,murti,0.24204440333024974
7246,murva,0.23633980881899475
7247,musar,0.328399629972248
7248,musca,0.2955596669750231
7249,mused,0.31247301880974404
7250,muser,0.3387604070305273
7251,muses,0.2746530989824236
7252,muset,0.3254548257786001
7253,musha,0.2914276904101141
7254,mushy,0.23105149552883134
7255,music,0.2611625038544557
7256,musit,0.2806968855997533
7257,musks,0.19514338575393153
7258,musky,0.2271199506629664
7259,musos,0.24036386062288004
7260,musse,0.2746530989824236
7261,mussy,0.20391612704286155
7262,musth,0.24987665741597284
7263,musts,0.22274128893000306
7264,musty,0.25471785383903794
7265,mutch,0.17838421214924455
7266,muted,0.2605149552883133
7267,muter,0.2868023435090965
7268,mutes,0.3254548257786001
7269,mutha,0.2394696268886833
7270,mutis,0.2806968855997533
7271,muton,0.2339192106074622
7272,mutts,0.22274128893000306
7273,muxed,0.21415356151711376
7274,muxes,0.27909343200740055
7275,muzak,0.1914276904101141
7276,muzzy,0.10784767190872649
7277,mvule,0.23456675917360467
7278,myall,0.20676842429848905
7279,mylar,0.2708757323465927
7280,mynah,0.22744372494603762
7281,mynas,0.30306814677767496
7282,myoid,0.22664199814986125
7283,myoma,0.2232192414431082
7284,myope,0.2647086031452359
7285,myops,0.2647548566142461
7286,myopy,0.16199506629663893
7287,myrrh,0.15368485969781068
7288,mysid,0.260977489978415
7289,mythi,0.19833487511563366
7290,myths,0.2431390687634906
7291,mythy,0.14037927844588344
7292,myxos,0.23806660499537466
7293,mzees,0.24263028060437863
7294,naams,0.2710915818686402
7295,naans,0.24062596361393773
7296,nabes,0.36842429848905334
7297,nabis,0.3236663583102066
7298,nabks,0.28891458526056124
7299,nabla,0.2149244526672834
7300,nabob,0.23137526981190257
7301,nache,0.29898242368177613
7302,nacho,0.2646931853222325
7303,nacre,0.3359543632439099
7304,nadas,0.2784458834412581
7305,nadir,0.29774899784150477
7306,naeve,0.2512796793092815
7307,naevi,0.3092352759790318
7308,naffs,0.25781683626271973
7309,nagas,0.26597286463151404
7310,naggy,0.19518963922294172
7311,nagor,0.2957446808510638
7312,nahal,0.21697502312673453
7313,naiad,0.2336416897934012
7314,naifs,0.3157724329324699
7315,naiks,0.3217853839037928
7316,nails,0.3505550416281221
7317,naira,0.2599290780141844
7318,nairu,0.2986432315757015
7319,naive,0.3092352759790318
7320,naked,0.30160345359235274
7321,naker,0.327890841813136
7322,nakfa,0.1782608695652174
7323,nalas,0.29259944495837187
7324,naled,0.3303731113166821
7325,nalla,0.18983965464076474
7326,named,0.3088652482269504
7327,namer,0.3351526364477336
7328,names,0.37380511871723715
7329,namma,0.16833179155103298
7330,namus,0.30980573543015727
7331,nanas,0.24062596361393773
7332,nance,0.2718470551958063
7333,nancy,0.20111008325624424
7334,nandu,0.21440024668516805
7335,nanna,0.13786617329633055
7336,nanny,0.16984273820536538
7337,nanos,0.309050262102991
7338,nanua,0.17658032685784766
7339,napas,0.271754548257786
7340,naped,0.3095282146160962
7341,napes,0.37446808510638296
7342,napoo,0.2374190564292322
7343,nappa,0.16899475794017885
7344,nappe,0.2717082947887758
7345,nappy,0.20097132284921368
7346,naras,0.30473327166204134
7347,narco,0.3016651248843663
7348,narcs,0.33600061671292014
7349,nards,0.3425531914893617
7350,nares,0.4074468085106383
7351,naric,0.2911964230650632
7352,naris,0.3626888683317916
7353,narks,0.32793709528214615
7354,narky,0.25715386987357386
7355,narre,0.3046870181930311
7356,nasal,0.29259944495837187
7357,nashi,0.32571692876965774
7358,nasty,0.32340425531914896
7359,natal,0.2406413814369411
7360,natch,0.24707061362935556
7361,nates,0.39414122725871104
7362,natis,0.3493832870798643
7363,natty,0.22064446500154178
7364,nauch,0.23498304039469625
7365,naunt,0.22738205365402406
7366,naval,0.20053962380511872
7367,navar,0.21267345050878816
7368,navel,0.30325316065371566
7369,naves,0.3540394696268887
7370,navew,0.2672987974098057
7371,navvy,0.1805427073697194
7372,nawab,0.17897008942337342
7373,nazes,0.3500308356460068
7374,nazir,0.2666204131976565
7375,nazis,0.30527289546716
7376,nduja,0.2188868331791551
7377,neafe,0.2577705827937095
7378,neals,0.39531298180696883
7379,neaps,0.37446808510638296
7380,nears,0.4074468085106383
7381,neath,0.3185168054270737
7382,neats,0.39414122725871104
7383,nebek,0.19651557200123346
7384,nebel,0.22528522972556278
7385,necks,0.3054579093432007
7386,neddy,0.21802343509096517
7387,needs,0.28880666049953746
7388,needy,0.21802343509096517
7389,neeld,0.2380203515263645
7390,neele,0.2002004316990441
7391,neemb,0.20377736663583101
7392,neems,0.28145235892691955
7393,neeps,0.28211532531606537
7394,neese,0.2509867406722171
7395,neeze,0.154918285538082
7396,negro,0.3061054579093432
7397,negus,0.31504779525131055
7398,neifs,0.3261332099907493
7399,neigh,0.2586648165279063
7400,neist,0.35974406413814375
7401,neive,0.21688251618871418
7402,nelis,0.36091581868640155
7403,nelly,0.23217699660807894
7404,nemas,0.37380511871723715
7405,nemns,0.28145235892691955
7406,nempt,0.26062288004933704
7407,nenes,0.2509867406722171
7408,neons,0.31941103916127045
7409,neper,0.24346284304656185
7410,nepit,0.28811285846438484
7411,neral,0.35666049953746526
7412,nerds,0.352913968547641
7413,nerdy,0.2821307431390688
7414,nerka,0.327890841813136
7415,nerks,0.3382978723404255
7416,nerol,0.332732038236201
7417,nerts,0.3658957755164971
7418,nertz,0.269827320382362
7419,nerve,0.22303422756706753
7420,nervy,0.25501079247610237
7421,nests,0.3017884674683935
7422,netes,0.30178846746839344
7423,netop,0.29858156028368793
7424,netts,0.30178846746839344
7425,netty,0.23100524205982115
7426,neuks,0.312904717853839
7427,neume,0.21740672217082946
7428,neums,0.3201665124884367
7429,nevel,0.21090040086339806
7430,never,0.22303422756706753
7431,neves,0.26168670983657105
7432,nevus,0.30040086339808814
7433,newbs,0.29209065679925994
7434,newed,0.2020659882824545
7435,newel,0.2162195497995683
7436,newer,0.22835337650323773
7437,newie,0.22220166512488437
7438,newly,0.24819611470860312
7439,newsy,0.2989824236817761
7440,newts,0.31780758556891764
7441,nexts,0.3062288004933703
7442,nexus,0.29414122725871106
7443,ngaio,0.28959296947271046
7444,ngana,0.16321307431390686
7445,ngati,0.2719703977798335
7446,ngoma,0.26210299105766266
7447,ngwee,0.18959296947271043
7448,nicad,0.26490903484427997
7449,nicer,0.3015572001233426
7450,niche,0.26458526056120873
7451,nicht,0.21267345050878816
7452,nicks,0.260699969164354
7453,nicol,0.2551341350601295
7454,nidal,0.2856151711378353
7455,nided,0.24400246685168056
7456,nides,0.34676225716928766
7457,nidor,0.2738205365402405
7458,nidus,0.28276287388220783
7459,niece,0.23744989207523898
7460,niefs,0.3261332099907493
7461,nieve,0.21688251618871418
7462,nifes,0.3261332099907493
7463,niffs,0.22341967314215233
7464,niffy,0.15263644773358004
7465,nifty,0.2034381745297564
7466,niger,0.2956367560900401
7467,nighs,0.25871106999691645
7468,night,0.20675300647548564
7469,nihil,0.18257786000616713
7470,nikab,0.24411039161270429
7471,nikah,0.2461609620721554
7472,nikau,0.25773974714770276
7473,nills,0.25820228183780447
7474,nimbi,0.15901942645698428
7475,nimbs,0.26177921677459143
7476,nimps,0.26782300339192106
7477,niner,0.2702898550724638
7478,nines,0.3089423373419673
7479,ninja,0.20030835646006787
7480,ninny,0.13544557508479804
7481,ninon,0.17189330866481653
7482,ninth,0.18140610545790936
7483,nipas,0.32971014492753625
7484,nippy,0.1665741597286463
7485,niqab,0.22263336416897933
7486,nirls,0.3223095898859081
7487,nirly,0.2515263644773358
7488,nisei,0.3089423373419673
7489,nisse,0.3089423373419673
7490,nisus,0.24494295405488745
7491,niter,0.3210915818686402
7492,nites,0.35974406413814375
7493,nitid,0.19209065679925996
7494,niton,0.2226950354609929
7495,nitre,0.3210915818686402
7496,nitro,0.2868023435090965
7497,nitry,0.25035460992907804
7498,nitty,0.18624730188097444
7499,nival,0.25849522047486895
7500,nixed,0.2484427998766574
7501,nixer,0.27473018809744065
7502,nixes,0.3133826703669442
7503,nixie,0.21062288004933705
7504,nizam,0.2329787234042553
7505,nkosi,0.2978569226025285
7506,noahs,0.33618563058896084
7507,nobby,0.17099907493061983
7508,noble,0.2937095282146161
7509,nobly,0.22297255627505397
7510,nocks,0.2711686709836571
7511,nodal,0.29608387295713845
7512,noddy,0.18373419673142152
7513,nodes,0.3572309589885908
7514,nodus,0.2932315757015109
7515,noels,0.3713845205057046
7516,noggs,0.24204440333024976
7517,nohow,0.1570921985815603
7518,noils,0.3266265803268579
7519,noily,0.2558433549182855
7520,noint,0.2226950354609929
7521,noirs,0.33876040703052734
7522,noise,0.3773666358310207
7523,noisy,0.30662966389145857
7524,noles,0.3713845205057046
7525,nolls,0.2686709836571076
7526,nolos,0.2686709836571076
7527,nomad,0.2745760098674067
7528,nomas,0.3395158803576935
7529,nomen,0.24711686709836572
7530,nomes,0.3498766574159729
7531,nomic,0.23362627197039776
7532,nomoi,0.20235892691951896
7533,nomos,0.24716312056737588
7534,nonas,0.309050262102991
7535,nonce,0.24791859389454207
7536,nones,0.31941103916127045
7537,nonet,0.26745297563983966
7538,nongs,0.24204440333024976
7539,nonis,0.2746530989824237
7540,nonny,0.14591427690410114
7541,nonyl,0.19788775824853533
7542,noobs,0.24178230033919212
7543,nooit,0.2226950354609929
7544,nooks,0.2399013259327783
7545,nooky,0.169118100524206
7546,noons,0.21669750231267346
7547,noops,0.24782608695652175
7548,noose,0.31941103916127045
7549,nopal,0.28939253777366636
7550,noria,0.32835337650323776
7551,noris,0.33876040703052734
7552,norks,0.3040086339808819
7553,norma,0.30086339808818996
7554,norms,0.31127042861547954
7555,north,0.25598211532531606
7556,nosed,0.3572309589885908
7557,noser,0.38351834720937406
7558,noses,0.31941103916127045
7559,nosey,0.3513876040703052
7560,notal,0.30906567992599443
7561,notch,0.22314215232809126
7562,noted,0.30527289546716
7563,noter,0.33156028368794327
7564,notes,0.3702127659574468
7565,notum,0.2339192106074622
7566,nould,0.24244526672833797
7567,noule,0.3073388837496146
7568,nouls,0.3073851372186247
7569,nouns,0.25541165587419057
7570,nouny,0.18462843046561825
7571,noups,0.28654024051803884
7572,novae,0.31970397779833487
7573,novas,0.3197502312673451
7574,novel,0.2793246993524514
7575,novum,0.19381745297563982
7576,noway,0.25428615479494293
7577,nowed,0.2704902867715079
7578,nowls,0.2846901017576318
7579,nowts,0.283518347209374
7580,nowty,0.21273512180080173
7581,noxal,0.2627042861547949
7582,noxes,0.32385137218624727
7583,noyau,0.27698119025593587
7584,noyed,0.2864477335800185
7585,noyes,0.3513876040703052
7586,nubby,0.14128893000308357
7587,nubia,0.2596207215541166
7588,nucha,0.23498304039469625
7589,nuddy,0.1540240518038853
7590,nuder,0.288868331791551
7591,nudes,0.3275208140610546
7592,nudge,0.2501079247610237
7593,nudie,0.2827166204131977
7594,nudzh,0.15587419056429233
7595,nuffs,0.20417823003391922
7596,nugae,0.30464076472402096
7597,nuked,0.2479648473635523
7598,nukes,0.312904717853839
7599,nulla,0.22855380820228186
7600,nulls,0.23896083872957138
7601,numbs,0.2425377736663583
7602,numen,0.2174067221708295
7603,nummy,0.14666975023126733
7604,nunny,0.1162041319765649
7605,nurds,0.28891458526056124
7606,nurdy,0.2181313598519889
7607,nurls,0.303068146777675
7608,nurrs,0.2510946654332408
7609,nurse,0.35380820228183785
7610,nutso,0.3062133826703669
7611,nutsy,0.2697656490903484
7612,nutty,0.1670058587727413
7613,nyaff,0.18703361085414738
7614,nyala,0.22181621954979958
7615,nying,0.16079247610237435
7616,nylon,0.19788775824853533
7617,nymph,0.1662195497995683
7618,nyssa,0.27260252852297256
7619,oaked,0.32451433857539314
7620,oaken,0.33220783225408573
7621,oaker,0.3508017267961764
7622,oakum,0.25316065371569535
7623,oared,0.36541782300339193
7624,oases,0.3662503854455751
7625,oasis,0.3214924452667283
7626,oasts,0.31433857539315446
7627,oaten,0.35980573543015726
7628,oater,0.3783996299722479
7629,oaths,0.3414739438791243
7630,oaves,0.3769503546099291
7631,obang,0.2567221708294789
